log_id,machine_id,voltage,current,wire_feed_speed,temperature,timestamp,anomaly_score,Status
1323,Aristo-500ix,30.34828805797946,191.32834667506637,12.632898015754133,61.794208841404966,2026-09-20 00:53:39,1,Healthy
1324,Warrior-500i,24.156483215738675,200.52907098113383,10.130739745104162,73.78253552807713,2026-09-20 00:58:39,1,Healthy
1325,Rogue-ET,22.84027281508356,190.75370552928865,14.423014414563834,60.14288699219633,2026-09-20 00:58:39,1,Healthy
1326,Aristo-500ix,30.2457609479822,207.38081577056687,15.651447996392356,72.34096666682801,2026-09-20 00:58:39,1,Healthy
1327,Warrior-500i,37.72985712798912,182.50680131843663,14.616057537084451,49.446290699157196,2026-09-20 01:03:39,1,Healthy
1328,Rogue-ET,22.40215297433711,254.58369571301867,16.481184893995707,58.39529136948462,2026-09-20 01:03:39,1,Healthy
1329,Aristo-500ix,22.423416181975227,176.8083520237435,16.160001840640646,59.83508692428956,2026-09-20 01:03:39,1,Healthy
1330,Warrior-500i,27.66780905705095,196.23061374051727,15.173257414281426,61.07345463613823,2026-09-20 01:08:39,1,Healthy
1331,Rogue-ET,23.47043542982977,232.60068450447795,14.996765863109637,46.98329013022521,2026-09-20 01:08:39,1,Healthy
1332,Aristo-500ix,28.864707090718223,200.52408183677903,17.312631514101824,50.4522998212569,2026-09-20 01:08:39,1,Healthy
1333,Warrior-500i,28.508434767117006,207.40908750807222,10.137040413888549,58.327332859855034,2026-09-20 01:13:39,1,Healthy
1334,Rogue-ET,29.58128969579093,201.91986061144078,13.887977954561663,74.9768719609589,2026-09-20 01:13:39,1,Healthy
1335,Aristo-500ix,31.232242859772853,192.173174730003,15.697487285980046,65.5247327857903,2026-09-20 01:13:39,1,Healthy
1336,Warrior-500i,36.92228001613395,267.599141732645,17.60053956405914,66.30035661936668,2026-09-20 01:18:39,1,Healthy
1337,Rogue-ET,35.31720368400818,264.4285444995794,15.165398325063133,52.349703134323875,2026-09-20 01:18:39,1,Healthy
1338,Aristo-500ix,35.27585744585859,256.3296750030678,12.610869210077627,59.089251027313864,2026-09-20 01:18:39,1,Healthy
1339,Warrior-500i,26.665143711659518,256.7569866659596,13.70144617156933,56.57274074804779,2026-09-20 01:23:39,1,Healthy
1340,Rogue-ET,32.698136775935865,282.25741205378256,13.74896502715698,65.77033256764497,2026-09-20 01:23:39,1,Healthy
1341,Aristo-500ix,23.633550461434176,254.74618144680443,15.85686258893679,49.162977942466156,2026-09-20 01:23:39,1,Healthy
1342,Warrior-500i,37.77506556240337,298.4544944307113,11.191351605056427,69.7271611169217,2026-09-20 01:28:39,1,Healthy
1343,Rogue-ET,32.4806568122236,271.2872868956507,17.86754227019492,54.33367629398764,2026-09-20 01:28:39,1,Healthy
1344,Aristo-500ix,37.215289439069146,273.7684939924802,17.81329310359392,62.354221383394744,2026-09-20 01:28:39,1,Healthy
1345,Warrior-500i,33.29245959320325,248.6478608140275,15.626728166113176,73.86913325570694,2026-09-20 01:33:39,1,Healthy
1346,Rogue-ET,22.44659709790095,230.53658730274793,11.699452491967914,62.83703213188846,2026-09-20 01:33:39,1,Healthy
1347,Aristo-500ix,33.868986208463326,269.81965809702353,16.443834187696094,65.65620541452901,2026-09-20 01:33:39,1,Healthy
1348,Warrior-500i,24.766958721404556,161.79170471625267,11.522222101834384,70.85146214683866,2026-09-20 01:38:39,1,Healthy
1349,Rogue-ET,35.40120155428109,250.91275278652452,10.54487913050454,72.90657420282696,2026-09-20 01:38:39,1,Healthy
1350,Aristo-500ix,26.02503227201973,206.30954169037955,13.502334549227305,49.4784580211939,2026-09-20 01:38:39,1,Healthy
1351,Warrior-500i,37.413594401268554,196.6291202646084,12.776079393438643,62.66236127479172,2026-09-20 01:43:39,1,Healthy
1352,Rogue-ET,33.75282644470674,242.5117536648313,12.76936630737542,68.57691001484503,2026-09-20 01:43:39,1,Healthy
1353,Aristo-500ix,25.07970432402278,212.72421510869327,12.941317001751305,49.01505947357367,2026-09-20 01:43:39,1,Healthy
1354,Warrior-500i,23.673660609699994,235.8664592431616,10.156944811321946,48.93171234922901,2026-09-20 01:48:39,1,Healthy
1355,Rogue-ET,32.28929131884201,181.10159209693822,16.18782621875529,46.448245671617,2026-09-20 01:48:39,1,Healthy
1356,Aristo-500ix,24.71729990605042,245.29343447364147,12.387263837911227,57.12426322823849,2026-09-20 01:48:39,1,Healthy
1357,Warrior-500i,29.31586832279519,297.6946736302208,10.892990763678927,71.44943104243113,2026-09-20 01:53:39,1,Healthy
1358,Rogue-ET,32.27417533259679,178.48755932699592,12.401029950385126,66.44072101230671,2026-09-20 01:53:39,1,Healthy
1359,Aristo-500ix,28.781024640458284,262.42723657494986,12.16200457231471,73.59800347368396,2026-09-20 01:53:39,1,Healthy
1360,Warrior-500i,34.82679682657088,282.5848773093064,13.616846000522894,70.63357150015544,2026-09-20 01:58:39,1,Healthy
1361,Rogue-ET,28.054486486170322,203.66372783468165,10.497155900554972,72.38179196592662,2026-09-20 01:58:39,1,Healthy
1362,Aristo-500ix,34.599888767261234,182.61068940882413,15.015505265730006,59.85209836651163,2026-09-20 01:58:39,1,Healthy
1363,Warrior-500i,28.893454933041497,295.5047244658583,16.135499335599018,53.92029432182912,2026-09-20 02:03:39,1,Healthy
1364,Rogue-ET,27.914472661128094,247.06960735968616,15.567406069723292,48.37291664665514,2026-09-20 02:03:39,1,Healthy
1365,Aristo-500ix,24.850735124772335,262.3482808656082,12.55046627278535,59.5527329387962,2026-09-20 02:03:39,1,Healthy
1366,Warrior-500i,24.235095930559112,203.46172407772224,12.419055097840925,70.66727556712542,2026-09-20 02:08:39,1,Healthy
1367,Rogue-ET,33.77125897287756,178.64059926650813,15.757532356817947,52.63071249854261,2026-09-20 02:08:39,1,Healthy
1368,Aristo-500ix,34.88031408618154,172.52337075171997,10.141107365566153,67.51651740656996,2026-09-20 02:08:39,1,Healthy
1369,Warrior-500i,25.821644444000775,267.7274366179796,14.92042882672023,74.2364045392339,2026-09-20 02:13:39,1,Healthy
1370,Rogue-ET,29.72783954846666,169.0978594981826,17.67282549853399,66.16569310998096,2026-09-20 02:13:39,1,Healthy
1371,Aristo-500ix,25.16187580558536,230.90089560685618,15.752589782442548,59.667740136937084,2026-09-20 02:13:39,1,Healthy
1372,Warrior-500i,30.17492254204415,200.01319268840876,12.615429799300413,57.40321301430901,2026-09-20 02:18:39,1,Healthy
1373,Rogue-ET,35.117957089530854,175.48242902369532,13.411987586810776,71.0185982033077,2026-09-20 02:18:39,1,Healthy
1374,Aristo-500ix,37.80423695160756,231.28898283280483,17.296588221759684,68.22769902144657,2026-09-20 02:18:39,1,Healthy
1375,Warrior-500i,27.034586613435696,225.85433519181237,11.890149203922581,47.57978733424235,2026-09-20 02:23:39,1,Healthy
1376,Rogue-ET,24.263102160885925,219.27540783815118,14.336909468344954,46.171703307888166,2026-09-20 02:23:39,1,Healthy
1377,Aristo-500ix,25.683033443146517,270.26269964507037,13.38496553980183,71.25470225236728,2026-09-20 02:23:39,1,Healthy
1378,Warrior-500i,37.88401378134909,265.25452094964174,12.364070669403933,48.472128291027175,2026-09-20 02:28:39,1,Healthy
1379,Rogue-ET,29.873062316631767,218.24893609349226,15.976939184773904,50.64820075675276,2026-09-20 02:28:39,1,Healthy
1380,Aristo-500ix,27.699192364296017,154.98892250502576,14.528981702286448,56.85627633515626,2026-09-20 02:28:39,1,Healthy
1381,Warrior-500i,26.165924934361982,246.82274217830306,15.046479993106546,63.81530455946838,2026-09-20 02:33:39,1,Healthy
1382,Rogue-ET,33.113581731367056,177.05139347650112,12.765593593093234,65.3418326663416,2026-09-20 02:33:39,1,Healthy
1383,Aristo-500ix,30.445479159562424,268.9619682299342,16.63367116463407,69.88522574299326,2026-09-20 02:33:39,1,Healthy
1384,Warrior-500i,24.323289126628406,184.46028696903733,11.804722311802788,53.51149035005886,2026-09-20 02:38:39,1,Healthy
1385,Rogue-ET,31.86485737223969,280.05611531785735,10.992391889389523,60.39495961779557,2026-09-20 02:38:39,1,Healthy
1386,Aristo-500ix,26.839330887253166,279.47797041898014,11.891496759267797,57.32929630099575,2026-09-20 02:38:39,1,Healthy
1387,Warrior-500i,27.180486413322345,161.35162342589024,15.759766502916415,54.92701217525795,2026-09-20 02:43:39,1,Healthy
1388,Rogue-ET,25.046111505040173,219.834550402993,10.14141541720769,49.05044464648603,2026-09-20 02:43:39,1,Healthy
1389,Aristo-500ix,34.732654691744386,215.94481620866918,16.443066252397827,69.01177021039688,2026-09-20 02:43:39,1,Healthy
1390,Warrior-500i,37.453671431275964,275.9842684926883,16.232761799201263,49.89522814760827,2026-09-20 02:48:39,1,Healthy
1391,Rogue-ET,34.502690220189045,263.18914071279033,14.93703760043232,68.09181959035338,2026-09-20 02:48:39,1,Healthy
1392,Aristo-500ix,29.416769125887704,194.55647132624017,14.808258370850744,51.28515015507911,2026-09-20 02:48:39,1,Healthy
1393,Warrior-500i,34.2988715343188,172.57071902640845,14.58514913014456,45.16872005352754,2026-09-20 02:53:39,1,Healthy
1394,Rogue-ET,36.61841764353686,271.16607394319095,16.37942166688473,60.24853251557527,2026-09-20 02:53:39,1,Healthy
1395,Aristo-500ix,27.77071884643481,294.6145108905504,12.611165719832611,64.98951300846957,2026-09-20 02:53:39,1,Healthy
1396,Warrior-500i,26.30536767183047,289.84723131802093,12.701178980956165,45.534792463114655,2026-09-20 02:58:39,1,Healthy
1397,Rogue-ET,28.568912643697264,175.68619013217932,12.371907126519233,73.8746631126672,2026-09-20 02:58:39,1,Healthy
1398,Aristo-500ix,32.47326499641112,292.93373105192813,16.147308157742827,49.562519673620805,2026-09-20 02:58:39,1,Healthy
1399,Warrior-500i,32.199118339540696,273.88591437003447,15.377885271634026,52.808644892845614,2026-09-20 03:03:39,1,Healthy
1400,Rogue-ET,35.444819026648624,233.3935360202351,17.520790407162725,63.96987743489379,2026-09-20 03:03:39,1,Healthy
1401,Aristo-500ix,37.7189053141616,285.7535533469943,15.472778559035586,55.821769205030776,2026-09-20 03:03:39,1,Healthy
1402,Warrior-500i,24.485526234882975,262.07295069057795,12.157983831600024,50.12093090067525,2026-09-20 03:08:39,1,Healthy
1403,Rogue-ET,31.645386567102555,169.82922320366765,15.290745767739615,63.26243817783697,2026-09-20 03:08:39,1,Healthy
1404,Aristo-500ix,32.646709764621924,257.80492205180195,10.984584098771165,64.09313205230306,2026-09-20 03:08:39,1,Healthy
1405,Warrior-500i,23.290376144921243,284.1596543210537,12.421360411019084,59.8220210160416,2026-09-20 03:13:39,1,Healthy
1406,Rogue-ET,33.08042492636717,264.1972516687898,12.563794874715093,53.938242942667216,2026-09-20 03:13:39,1,Healthy
1407,Aristo-500ix,28.275608340484865,209.47447338003315,12.24466634089703,62.66156248319071,2026-09-20 03:13:39,1,Healthy
1408,Warrior-500i,29.933306095913863,218.6727068222586,14.938223613481291,63.36875893057534,2026-09-20 03:18:39,1,Healthy
1409,Rogue-ET,31.01591228969039,213.28055218965247,16.310062213442425,45.256372153143715,2026-09-20 03:18:39,1,Healthy
1410,Aristo-500ix,34.20834422792203,263.1206820122351,11.484572344150854,60.71323873796719,2026-09-20 03:18:39,1,Healthy
1411,Warrior-500i,34.781618574299124,213.9249138450495,11.384256949108517,70.39615606029932,2026-09-20 03:23:39,1,Healthy
1412,Rogue-ET,24.541777349934815,229.99410226553303,14.58030132871746,49.22906879608552,2026-09-20 03:23:39,1,Healthy
1413,Aristo-500ix,31.72941816164805,252.31143837541867,11.42366691184877,46.17731840794113,2026-09-20 03:23:39,1,Healthy
1414,Warrior-500i,35.366044482301234,261.8454505132057,14.445626690672743,70.64388187249219,2026-09-20 03:28:39,1,Healthy
1415,Rogue-ET,36.899639274270854,275.25422827911507,11.417865809790412,47.35137822349841,2026-09-20 03:28:39,1,Healthy
1416,Aristo-500ix,24.025642952609992,193.45337299911026,10.014359614808338,52.10325901665986,2026-09-20 03:28:39,1,Healthy
1417,Warrior-500i,32.78647262341555,242.6343044569509,15.954037782673772,58.589905805053974,2026-09-20 03:33:39,1,Healthy
1418,Rogue-ET,32.5335298701666,236.66107823931105,10.243132342451897,55.34762020561901,2026-09-20 03:33:39,1,Healthy
1419,Aristo-500ix,30.869897385016593,192.15488860724827,16.207559616306796,69.8983074074045,2026-09-20 03:33:39,1,Healthy
1420,Warrior-500i,27.4795335645627,254.3457783646249,16.518309174292597,54.41665985760488,2026-09-20 03:38:39,1,Healthy
1421,Rogue-ET,29.266132697206018,203.6054079914029,12.590697329725804,63.98172412259408,2026-09-20 03:38:39,1,Healthy
1422,Aristo-500ix,30.573752419425624,297.6533428519317,12.636326107367044,61.3885793590985,2026-09-20 03:38:39,1,Healthy
1423,Warrior-500i,23.286985054545,299.9997128908509,11.342717427034506,45.42288950907901,2026-09-20 03:43:39,-1,Action Required
1424,Rogue-ET,22.069394525461746,279.6367129003268,17.541113852363456,61.62802485604931,2026-09-20 03:43:39,1,Healthy
1425,Aristo-500ix,35.73014567551155,278.1621941208124,17.2061462829359,68.1990456073903,2026-09-20 03:43:39,1,Healthy
1426,Warrior-500i,28.05118737295481,207.11518296288685,15.047810137654055,45.53360980798458,2026-09-20 03:48:39,1,Healthy
1427,Rogue-ET,29.77632951060312,230.32996121177575,12.923178053506707,73.79835373352284,2026-09-20 03:48:39,1,Healthy
1428,Aristo-500ix,23.566499621753557,228.08745426898457,17.856774200903367,51.99650867341549,2026-09-20 03:48:39,1,Healthy
1429,Warrior-500i,22.181024118225785,228.11320228225145,11.084901236540858,63.12071455305177,2026-09-20 03:53:39,1,Healthy
1430,Rogue-ET,27.872320006118965,158.08321936675037,12.623781900099228,64.48228303698708,2026-09-20 03:53:39,1,Healthy
1431,Aristo-500ix,23.81860332541938,196.0910459562071,16.421673815936632,66.99866155516372,2026-09-20 03:53:39,1,Healthy
1432,Warrior-500i,26.40905289281909,288.91648966436173,14.334325959439422,49.12511441422166,2026-09-20 03:58:39,1,Healthy
1433,Rogue-ET,33.40481951318384,297.7316960931706,12.976177762511595,65.76656771775924,2026-09-20 03:58:39,1,Healthy
1434,Aristo-500ix,35.64301861650122,221.07410474014318,16.19152460103999,63.48703458743418,2026-09-20 03:58:39,1,Healthy
1435,Warrior-500i,28.961687179673923,293.1882840863393,14.751903526911883,47.80700250009966,2026-09-20 04:03:39,1,Healthy
1436,Rogue-ET,25.826889563051992,270.2459693146346,14.042037868995923,48.13925789668259,2026-09-20 04:03:39,1,Healthy
1437,Aristo-500ix,35.74255605078865,265.5959948844589,15.367471873646906,66.32846571851357,2026-09-20 04:03:39,1,Healthy
1438,Warrior-500i,35.474078909119584,166.43466000598897,11.672212515232225,66.75074209677177,2026-09-20 04:08:39,1,Healthy
1439,Rogue-ET,33.01439258498586,197.27775800169474,13.409377590566393,60.52717574755529,2026-09-20 04:08:39,1,Healthy
1440,Aristo-500ix,36.648451815248904,151.1169020173227,17.93448372496595,49.436777869626034,2026-09-20 04:08:39,-1,Action Required
1441,Warrior-500i,37.553238851128974,186.40496545120686,13.219209799114285,64.40523337267575,2026-09-20 04:13:39,1,Healthy
1442,Rogue-ET,30.316011317619697,174.29245078192886,17.564103932220775,62.176302761637025,2026-09-20 04:13:39,1,Healthy
1443,Aristo-500ix,22.012605300730385,176.9235933063796,12.395160649294017,61.79009290212469,2026-09-20 04:13:39,1,Healthy
1444,Warrior-500i,29.15384899250294,178.53406330820894,13.811968366240514,59.66339340556168,2026-09-20 04:18:39,1,Healthy
1445,Rogue-ET,32.44597506772158,253.86539141238086,17.683357058568458,59.66845550983429,2026-09-20 04:18:39,1,Healthy
1446,Aristo-500ix,33.23542547917123,288.99745387940214,12.982275241396094,73.29771426268285,2026-09-20 04:18:39,1,Healthy
1447,Warrior-500i,37.12149794666104,298.53247393538953,13.856807216763734,60.280407170311925,2026-09-20 04:23:39,1,Healthy
1448,Rogue-ET,23.137950189088322,233.55801137327535,11.65332356158995,45.78558884165172,2026-09-20 04:23:39,1,Healthy
1449,Aristo-500ix,30.288932084333034,290.7913402297687,14.43716105027653,49.5223674436042,2026-09-20 04:23:39,1,Healthy
1450,Warrior-500i,34.0688122411919,257.3712743601561,13.69590280759107,61.232350481209444,2026-09-20 04:28:39,1,Healthy
1451,Rogue-ET,30.907747282929005,237.74476998896955,15.43408802901331,45.739863145910384,2026-09-20 04:28:39,1,Healthy
1452,Aristo-500ix,26.930668540028186,194.9216256660846,15.965354452277406,68.43021562782765,2026-09-20 04:28:39,1,Healthy
1453,Warrior-500i,29.98584455856389,153.3158809352823,12.934014475291539,69.88986226739496,2026-09-20 04:33:39,1,Healthy
1454,Rogue-ET,31.47377308558016,224.84810094149864,10.404412477162158,48.09780455597246,2026-09-20 04:33:39,1,Healthy
1455,Aristo-500ix,30.28313743042665,272.4506281571353,15.500853280177681,70.76970302285858,2026-09-20 04:33:39,1,Healthy
1456,Warrior-500i,22.227386105626817,271.0660373294939,16.05865030574667,60.4047576384784,2026-09-20 04:38:39,1,Healthy
1457,Rogue-ET,36.97806666791512,277.130388767665,13.759659749756402,67.75681045602593,2026-09-20 04:38:39,1,Healthy
1458,Aristo-500ix,29.675518289872265,260.1782074554584,12.647971897333306,65.20361687308915,2026-09-20 04:38:39,1,Healthy
1459,Warrior-500i,36.2128863203496,263.29144833708625,13.673867985519696,57.855265064019285,2026-09-20 04:43:39,1,Healthy
1460,Rogue-ET,33.37936337185657,169.97205069685063,13.988124768841967,72.05832216749204,2026-09-20 04:43:39,1,Healthy
1461,Aristo-500ix,28.926632182991327,183.98657802163342,16.51936145482263,53.296524610525005,2026-09-20 04:43:39,1,Healthy
1462,Warrior-500i,34.97195518702189,254.42700534182242,16.18990258167086,45.74149192034408,2026-09-20 04:48:39,1,Healthy
1463,Rogue-ET,30.626242767546348,262.2624950647795,12.065910769375535,73.70267604180306,2026-09-20 04:48:39,1,Healthy
1464,Aristo-500ix,31.203703083248904,219.66451216088842,12.64968214050754,53.11828981153277,2026-09-20 04:48:39,1,Healthy
1465,Warrior-500i,25.728363134568156,286.9452686434388,15.13591771574223,59.858094669948464,2026-09-20 04:53:39,1,Healthy
1466,Rogue-ET,29.30307108301624,204.3138132301591,12.815371621464969,57.64529359768899,2026-09-20 04:53:39,1,Healthy
1467,Aristo-500ix,36.70980968261054,163.5368476433669,12.255579625705929,69.92480337247031,2026-09-20 04:53:39,1,Healthy
1468,Warrior-500i,27.72186276966906,153.16167581507577,17.62646902368203,61.603429698748045,2026-09-20 04:58:39,1,Healthy
1469,Rogue-ET,37.24678544690214,209.8495404190266,16.46455988890464,49.91532858033665,2026-09-20 04:58:39,1,Healthy
1470,Aristo-500ix,33.46021130413203,170.3356625923668,10.777148631120504,63.29249100943557,2026-09-20 04:58:39,1,Healthy
1471,Warrior-500i,28.030085545692067,157.2483845806096,10.620993365590135,54.48438756076964,2026-09-20 05:03:39,1,Healthy
1472,Rogue-ET,32.00881312142417,282.6260820980846,17.630905455086285,74.17237867396234,2026-09-20 05:03:39,1,Healthy
1473,Aristo-500ix,22.674071406463987,282.9036809965123,17.649380455058385,72.00664672844019,2026-09-20 05:03:39,1,Healthy
1474,Warrior-500i,36.93918880506659,217.90820794972834,10.589426447065529,72.15483531944602,2026-09-20 05:08:39,1,Healthy
1475,Rogue-ET,32.749933894983684,256.23204305472,16.004938370592853,63.53928827725669,2026-09-20 05:08:39,1,Healthy
1476,Aristo-500ix,27.270769097192044,199.19040502490776,15.176436312032267,61.756174258340764,2026-09-20 05:08:39,1,Healthy
1477,Warrior-500i,28.00079736599696,224.79069541866994,11.975947046482627,66.06153032140014,2026-09-20 05:13:39,1,Healthy
1478,Rogue-ET,28.819554850364543,213.54677700221913,16.176674339944796,49.448444891853114,2026-09-20 05:13:39,1,Healthy
1479,Aristo-500ix,27.863624576199342,298.49126412164856,17.743075323982428,59.21665583027812,2026-09-20 05:13:39,1,Healthy
1480,Warrior-500i,29.86350069001484,215.6285270672117,17.45592246424006,58.25158972698589,2026-09-20 05:18:39,1,Healthy
1481,Rogue-ET,23.118451438243188,235.01156104329363,12.63932479060654,58.73368645278515,2026-09-20 05:18:39,1,Healthy
1482,Aristo-500ix,34.17717070461792,244.79921898635274,13.830248820071603,54.42476834958963,2026-09-20 05:18:39,1,Healthy
1483,Warrior-500i,22.111648734085755,197.05635737763652,13.872398457781483,73.79708017844875,2026-09-20 05:23:39,1,Healthy
1484,Rogue-ET,34.15411073172786,269.910390815896,15.366359697471768,59.17497428462132,2026-09-20 05:23:39,1,Healthy
1485,Aristo-500ix,22.43728756091939,193.08927110995606,14.93411898280635,48.613875435023445,2026-09-20 05:23:39,1,Healthy
1486,Warrior-500i,37.68961352951493,244.0583058053645,13.751648338486547,69.27191671067358,2026-09-20 05:28:39,1,Healthy
1487,Rogue-ET,30.88471506533097,152.31670987403643,10.477599689521067,62.122527309642834,2026-09-20 05:28:39,1,Healthy
1488,Aristo-500ix,30.792236868237985,298.55648751249163,15.908157638017368,46.51054462437321,2026-09-20 05:28:39,1,Healthy
1489,Warrior-500i,25.435236082996298,268.9909980501681,13.130461727748372,68.75694116673577,2026-09-20 05:33:39,1,Healthy
1490,Rogue-ET,32.405670756641825,271.5216767289728,16.394287696038003,63.58899830758486,2026-09-20 05:33:39,1,Healthy
1491,Aristo-500ix,25.60234519815444,222.29173248755586,10.292460840905514,53.64058348567987,2026-09-20 05:33:39,1,Healthy
1492,Warrior-500i,37.051217526939695,176.4074981562442,10.824143033901963,52.60855968637685,2026-09-20 05:38:39,1,Healthy
1493,Rogue-ET,35.43954851720107,196.05287985446483,17.582440194686143,72.74605196638603,2026-09-20 05:38:39,1,Healthy
1494,Aristo-500ix,35.90220422820869,209.22712555814712,11.542916654294237,63.2088421919961,2026-09-20 05:38:39,1,Healthy
1495,Warrior-500i,36.57440128113097,199.49024812164632,11.286297224223997,53.53417199007529,2026-09-20 05:43:39,1,Healthy
1496,Rogue-ET,27.34832578709954,262.1586019281018,12.57056976226891,72.06600788137506,2026-09-20 05:43:39,1,Healthy
1497,Aristo-500ix,36.16346387603878,220.35360876522435,12.326575855256461,52.26769812663747,2026-09-20 05:43:39,1,Healthy
1498,Warrior-500i,37.079416925161496,255.7412672642089,12.515411757901497,71.62376467412636,2026-09-20 05:48:39,1,Healthy
1499,Rogue-ET,33.24297599011467,273.4749775310803,12.762503849471885,56.4288955812885,2026-09-20 05:48:39,1,Healthy
1500,Aristo-500ix,37.328917980737025,274.96096665866077,10.705154003572527,72.4900794852405,2026-09-20 05:48:39,1,Healthy
1501,Warrior-500i,30.269321823572874,222.4700985825998,10.252690303646496,51.43501725570822,2026-09-20 05:53:39,1,Healthy
1502,Rogue-ET,23.960558087815937,152.20152747215005,17.891561526469893,66.20432887559406,2026-09-20 05:53:39,-1,Action Required
1503,Aristo-500ix,25.583320983365063,152.6984701240545,12.169003454047619,65.40090972559213,2026-09-20 05:53:39,1,Healthy
1504,Warrior-500i,28.245567451836557,236.80356975325267,10.231046588882936,70.10027064518741,2026-09-20 05:58:39,1,Healthy
1505,Rogue-ET,24.85467520070946,238.57448104467102,15.830444212706185,54.79611874541516,2026-09-20 05:58:39,1,Healthy
1506,Aristo-500ix,37.249185336075534,287.8020404801851,17.820063564583855,59.75094847551687,2026-09-20 05:58:39,1,Healthy
1507,Warrior-500i,24.79753361792235,256.45415055511893,14.023351819863482,70.87990245085392,2026-09-20 06:03:39,1,Healthy
1508,Rogue-ET,37.69319049839269,221.0777228380776,17.17877229309195,73.03182164079595,2026-09-20 06:03:39,1,Healthy
1509,Aristo-500ix,31.599025455375187,221.86555090467527,16.665866192331237,61.57251158107094,2026-09-20 06:03:39,1,Healthy
1510,Warrior-500i,32.27452131014818,251.76652872089787,14.561408658032242,46.15381216063078,2026-09-20 06:08:39,1,Healthy
1511,Rogue-ET,24.296006821896867,180.91414018897024,16.558567945575028,55.534426407790136,2026-09-20 06:08:39,1,Healthy
1512,Aristo-500ix,36.30498182571256,215.72881742835762,11.54484164293223,67.242085606404,2026-09-20 06:08:39,1,Healthy
1513,Warrior-500i,28.94861053605387,197.61044328899612,17.83826902620711,64.51409415929388,2026-09-20 06:13:39,1,Healthy
1514,Rogue-ET,24.04447743778106,256.68030573863,14.772244842763593,62.94323833003392,2026-09-20 06:13:39,1,Healthy
1515,Aristo-500ix,32.88264388373223,162.593541268059,16.296568869751457,53.32621793821067,2026-09-20 06:13:39,1,Healthy
1516,Warrior-500i,37.24244213871958,157.00670687145202,11.869207770602003,71.09761705541403,2026-09-20 06:18:39,1,Healthy
1517,Rogue-ET,32.98628578014962,204.33499390057239,15.492861761679167,45.90894978421406,2026-09-20 06:18:39,1,Healthy
1518,Aristo-500ix,30.50628094746985,281.4097905764928,12.384366912716253,52.3178883884481,2026-09-20 06:18:39,1,Healthy
1519,Warrior-500i,23.251052558377992,186.62812888618208,10.309864762911097,59.39956291347081,2026-09-20 06:23:39,1,Healthy
1520,Rogue-ET,28.96412675808031,233.98367985262047,13.247131728465801,66.13272873085911,2026-09-20 06:23:39,1,Healthy
1521,Aristo-500ix,34.89072570783557,245.8741853719386,15.015532463744325,58.78937265450366,2026-09-20 06:23:39,1,Healthy
1522,Warrior-500i,33.40856383723367,150.4273212433076,11.585515081480699,64.15217164729042,2026-09-20 06:28:39,1,Healthy
1523,Rogue-ET,37.71921296755339,154.3102391030373,15.627607051318654,46.5486926933608,2026-09-20 06:28:39,-1,Action Required
1524,Aristo-500ix,29.54502132743631,263.34496322553366,11.324391447292829,61.07806104419889,2026-09-20 06:28:39,1,Healthy
1525,Warrior-500i,35.24325081430474,166.6841378325953,11.394456241608031,52.02707759521189,2026-09-20 06:33:39,1,Healthy
1526,Rogue-ET,22.15564117741797,179.35106984006003,10.860643719504829,69.37342140423561,2026-09-20 06:33:39,1,Healthy
1527,Aristo-500ix,37.11564885583001,225.99017537770075,13.131948189373075,55.282043560198346,2026-09-20 06:33:39,1,Healthy
1528,Warrior-500i,23.36250156588282,233.8139958367383,15.829232870075984,63.94117162473279,2026-09-20 06:38:39,1,Healthy
1529,Rogue-ET,36.354408836204406,195.01997451558623,15.142499291323206,53.325438563065035,2026-09-20 06:38:39,1,Healthy
1530,Aristo-500ix,25.83014358958956,248.11446535717948,15.469430309373344,72.83618069492117,2026-09-20 06:38:39,1,Healthy
1531,Warrior-500i,26.31488216461764,201.75946017587285,15.596265157725895,46.568171135015426,2026-09-20 06:43:39,1,Healthy
1532,Rogue-ET,32.86293328848309,260.2176385305411,14.365727197807193,52.27885164480211,2026-09-20 06:43:39,1,Healthy
1533,Aristo-500ix,26.519445492973674,244.6751186979865,13.521640158170527,54.593083603395435,2026-09-20 06:43:39,1,Healthy
1534,Warrior-500i,32.922521552679875,235.72091259374804,15.391874344799731,52.19875130879641,2026-09-20 06:48:39,1,Healthy
1535,Rogue-ET,22.735603046215076,295.6169530326109,10.4325455175049,55.2745469256806,2026-09-20 06:48:39,1,Healthy
1536,Aristo-500ix,22.163881828220372,240.36382171503107,15.461291574167968,51.493529927131846,2026-09-20 06:48:39,1,Healthy
1537,Warrior-500i,25.641518864797252,265.2473955484071,11.324182160218852,46.48573001042411,2026-09-20 06:53:39,1,Healthy
1538,Rogue-ET,28.16552927331596,192.08823041122048,12.74798456118341,51.724994780289336,2026-09-20 06:53:39,1,Healthy
1539,Aristo-500ix,32.786859403298486,243.51958033538023,12.122169312012367,49.83791681435335,2026-09-20 06:53:39,1,Healthy
1540,Warrior-500i,22.46516639774488,208.25488572920807,10.775172550180997,72.15139443915879,2026-09-20 06:58:39,1,Healthy
1541,Rogue-ET,26.711677483409748,162.3931765105625,11.185130429774922,64.68309460879534,2026-09-20 06:58:39,1,Healthy
1542,Aristo-500ix,22.248687726695245,257.0801967989727,17.611903679660323,67.19866386869516,2026-09-20 06:58:39,1,Healthy
